"","names","scores","logfoldchanges","pvals","pvals_adj","logp","Celltype"
"2082","CHEMBL570|TRIFLUPROMAZINE",-3.801046,-0.4960627,0.000144086605403058,0.00044164891831564,3.35492282889768,"SAMac2"
"2293","CHEMBL1524273|PHTHALYLSULFATHIAZOLE",-9.974683,-0.494837,1.96728131542435e-23,1.36703695952499e-22,21.8642197435882,"SAMac2"
"2331","CHEMBL311498|CIANIDANOL",-11.348076,-0.49137825,7.58127091670113e-30,8.91528301069758e-29,28.0498648658332,"SAMac2"
"2396","CHEMBL1541|CEFIXIME",-16.150389,-0.48077798,1.12849642849536e-58,3.24741442835254e-57,56.4884622840683,"SAMac2"
"2401","CHEMBL686|MEFENAMIC ACID",-17.099213,-0.47700748,1.50421864222372e-65,4.90575839850562e-64,63.3092938439771,"SAMac2"
"2149","CHEMBL76|CHLOROQUINE",-5.1393027,-0.47533545,2.75759564483031e-07,1.04574867399302e-06,5.98057267743142,"SAMac2"
"2105","CHEMBL1477036|DOCUSATE",-4.2982917,-0.4747785,1.72119584964366e-05,5.56884265638676e-05,4.25423505261273,"SAMac2"
"2381","CHEMBL680|CEFACLOR",-14.457912,-0.47154176,2.23474241624155e-47,4.96925450011531e-46,45.3037087603152,"SAMac2"
"2337","CHEMBL1002|LEVOSALBUTAMOL",-11.558763,-0.46950218,6.6662156317496e-31,8.11222061455697e-30,29.0908602470662,"SAMac2"
"2375","CHEMBL1200434|OXTRIPHYLLINE",-13.456966,-0.46382016,2.80185866448744e-41,5.43916372487006e-40,39.2644678682417,"SAMac2"
"2376","CHEMBL1200578|THEOPHYLLINE SODIUM GLYCINATE",-13.456966,-0.46382016,2.80185866448744e-41,5.43916372487006e-40,39.2644678682417,"SAMac2"
"2260","CHEMBL1201118|CEFMETAZOLE SODIUM",-8.584082,-0.46360937,9.15646128567025e-18,5.20853588482545e-17,16.2832843393689,"SAMac2"
"2336","CHEMBL3039545|LUSPATERCEPT",-11.494549,-0.4563436,1.40513989870221e-30,1.70147138228991e-29,28.7691753510748,"SAMac2"
"2263","CHEMBL1200758|AMPICILLIN SODIUM",-8.72012,-0.45538116,2.7790538626554e-18,1.60319946888092e-17,16.7950124396889,"SAMac2"
"2285","CHEMBL544428|MIANSERIN HYDROCHLORIDE",-9.65757,-0.4479321,4.56563658627723e-22,2.95437753704606e-21,20.5295340074062,"SAMac2"
"2286","CHEMBL54976|TRYPTOPHAN",-9.65757,-0.4479321,4.56563658627723e-22,2.95437753704606e-21,20.5295340074062,"SAMac2"
"2292","CHEMBL1200636|CYCLOBENZAPRINE HYDROCHLORIDE",-9.973703,-0.44744536,1.98680269889781e-23,1.37669104858472e-22,21.8611635114129,"SAMac2"
"2099","CHEMBL113|CAFFEINE",-4.1875467,-0.4442773,2.81985993604446e-05,9.00440914303491e-05,4.04554477971712,"SAMac2"
"2100","CHEMBL1200569|CAFFEINE, CITRATED",-4.1875467,-0.4442773,2.81985993604446e-05,9.00440914303491e-05,4.04554477971712,"SAMac2"
"2101","CHEMBL477|ADENOSINE",-4.1875467,-0.44154623,2.81985993604446e-05,9.00440914303491e-05,4.04554477971712,"SAMac2"
"2322","CHEMBL1367605|RITODRINE HYDROCHLORIDE",-11.120752,-0.44046697,9.9429607759965e-29,8.7170186588127e-28,27.0596320244043,"SAMac2"
"2081","CHEMBL542541|HYDRALAZINE HYDROCHLORIDE",-3.7960668,-0.43762538,0.000147009933888881,0.00045004542965232,3.34674364433249,"SAMac2"
"2372","CHEMBL190|THEOPHYLLINE",-13.1386595,-0.4373154,1.97698159687065e-39,3.58199776736712e-38,37.4458746891795,"SAMac2"
"2184","CHEMBL1200955|MYCOPHENOLATE MOFETIL HYDROCHLORIDE",-6.317402,-0.4365076,2.65997084816846e-10,1.12760635955287e-09,8.94784248342927,"SAMac2"
"2084","CHEMBL1536|ERGOCALCIFEROL",-3.8010945,-0.43535924,0.000144058384182303,0.00044164891831564,3.35492282889768,"SAMac2"
"2116","CHEMBL163|RITONAVIR",-4.4474235,-0.43385708,8.69063350069512e-06,2.88039153695125e-05,4.54054847377557,"SAMac2"
"2409","CHEMBL704|MESALAMINE",-17.768856,-0.43157014,1.23177398464983e-70,5.02153194408915e-69,68.2991637702317,"SAMac2"
"2083","CHEMBL493|BROMOCRIPTINE",-3.8010945,-0.43072426,0.000144058384182303,0.00044164891831564,3.35492282889768,"SAMac2"
"2335","CHEMBL1197051|ISOXSUPRINE",-11.455181,-0.43024838,2.21500002678056e-30,2.65582846348297e-29,28.5757999789157,"SAMac2"
"2334","CHEMBL297302|BENPERIDOL",-11.440544,-0.4299907,2.62234696097255e-30,3.12890764221408e-29,28.5046072559873,"SAMac2"
"2332","CHEMBL1215|PHENYLEPHRINE",-11.377533,-0.42770272,5.41085135533896e-30,6.39369198799957e-29,28.1942482894178,"SAMac2"
"2298","CHEMBL723|CARVEDILOL",-10.174111,-0.4260758,2.58750541431634e-24,1.8560229452838e-23,22.7314166590716,"SAMac2"
"2299","CHEMBL2364607|COBIMETINIB FUMARATE",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2300","CHEMBL1614701|SELUMETINIB",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2301","CHEMBL2146883|COBIMETINIB",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2302","CHEMBL3187723|BINIMETINIB",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2303","CHEMBL2103875|TRAMETINIB",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2304","CHEMBL2105741|TRAMETINIB DIMETHYL SULFOXIDE",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2305","CHEMBL2105684|SELUMETINIB SULFATE",-10.401735,-0.42523894,2.43457939004032e-25,1.7990879722171e-24,23.7449475999038,"SAMac2"
"2278","CHEMBL2146063|CHLORTETRACYCLINE HYDROCHLORIDE",-9.4816885,-0.41865826,2.50200684091701e-21,1.5732413195072e-20,19.8032046558306,"SAMac2"
"2102","CHEMBL1200983|GALLIUM NITRATE",-4.1884108,-0.4176376,2.8091499906911e-05,9.00440914303491e-05,4.04554477971712,"SAMac2"
"2103","CHEMBL467|HYDROXYUREA",-4.1884108,-0.4176376,2.8091499906911e-05,9.00440914303491e-05,4.04554477971712,"SAMac2"
"2346","CHEMBL174|AMPICILLIN",-11.985942,-0.4160726,4.21033651710074e-33,5.5970016961024e-32,31.2520445614857,"SAMac2"
"2079","CHEMBL1103|FURAZOLIDONE",-3.7676961,-0.4092616,0.000164761011650613,0.000503127883267664,3.29832161347584,"SAMac2"
"2186","CHEMBL1456|MYCOPHENOLATE MOFETIL",-6.358623,-0.39329347,2.03570150804012e-10,8.67478377816401e-10,9.06174134133484,"SAMac2"
"2262","CHEMBL1015|EVANS BLUE",-8.6257105,-0.39304864,6.36957501040961e-18,3.64018235407989e-17,16.438876859926,"SAMac2"
"2088","CHEMBL415|CLOMIPRAMINE",-3.919575,-0.38858834,8.8705248420508e-05,0.000275346494462643,3.56012044831007,"SAMac2"
"2338","CHEMBL564|PROMAZINE",-11.634101,-0.38618955,2.76489135484806e-31,3.39845439897404e-30,29.4687185531382,"SAMac2"
"2153","CHEMBL1014|CANDESARTAN CILEXETIL",-5.231403,-0.38591638,1.68228569823701e-07,6.43954744583369e-07,6.19114465262206,"SAMac2"
"2254","CHEMBL31|GATIFLOXACIN",-8.1767235,-0.3819613,2.91667156652061e-16,1.57835810878527e-15,14.8017944542161,"SAMac2"
"2315","CHEMBL3813873|PEXIDARTINIB",-10.791731,-0.38181183,3.76629875530293e-27,3.06058696195049e-26,25.5141952761685,"SAMac2"
"2316","CHEMBL3989973|PEXIDARTINIB HYDROCHLORIDE",-10.791731,-0.38181183,3.76629875530293e-27,3.06058696195049e-26,25.5141952761685,"SAMac2"
"2380","CHEMBL1201043|CEPHAPIRIN SODIUM",-14.21077,-0.37892988,7.85575729371416e-46,1.71564128039507e-44,43.7655735126591,"SAMac2"
"2340","CHEMBL603|ZAFIRLUKAST",-11.860949,-0.3788939,1.88824630302079e-32,2.39308313843981e-31,30.6210422132384,"SAMac2"
"2265","CHEMBL53463|DOXORUBICIN",-9.017405,-0.37709376,1.92598386448341e-19,1.132441474165e-18,17.9459842335571,"SAMac2"
"2370","CHEMBL1096882|FLUDARABINE PHOSPHATE",-13.075318,-0.37527075,4.55652252569173e-39,8.07627108539273e-38,37.0927891121016,"SAMac2"
"2264","CHEMBL70927|DEFERIPRONE",-8.978115,-0.37413836,2.75445913704568e-19,1.61181986823295e-18,17.7926834951635,"SAMac2"
"2319","CHEMBL559180|ISOXSUPRINE HYDROCHLORIDE",-11.043144,-0.3725407,2.36606945990991e-28,2.02356849613274e-27,26.6938820905118,"SAMac2"
"2144","CHEMBL1712842|MEPAZINE ACETATE",-4.9571805,-0.3724241,7.15235695025229e-07,2.6873525499719e-06,5.5706753553518,"SAMac2"
"2323","CHEMBL1351|CARBOPLATIN",-11.121539,-0.36845335,9.85572002610713e-29,8.67161553376188e-28,27.0618999853337,"SAMac2"
"2135","CHEMBL1726|NISOLDIPINE",-4.709465,-0.36732692,2.48367851292472e-06,9.1630130356167e-06,5.03796169559232,"SAMac2"
"2368","CHEMBL1637|GEMCITABINE HYDROCHLORIDE",-12.947393,-0.36723018,2.43066425165957e-38,4.21659912025483e-37,36.3750376861886,"SAMac2"
"2369","CHEMBL1750|CLOFARABINE",-12.947393,-0.36723018,2.43066425165957e-38,4.21659912025483e-37,36.3750376861886,"SAMac2"
"2352","CHEMBL121626|TOLFENAMIC ACID",-12.410043,-0.36692342,2.30528588531428e-35,3.29750250027996e-34,33.4818148664844,"SAMac2"
"2297","CHEMBL1590946|CEFSULODIN SODIUM",-10.132726,-0.36606637,3.95470555602309e-24,2.82017778135058e-23,22.5497235133027,"SAMac2"
"2306","CHEMBL1201153|ISOETHARINE MESYLATE",-10.475763,-0.3568589,1.11633877154083e-25,8.45376048046092e-25,24.0729500611542,"SAMac2"
"2126","CHEMBL1201506|GEMTUZUMAB OZOGAMICIN",-4.475532,-0.35648245,7.62212491794449e-06,2.56800517207882e-05,4.59040410591353,"SAMac2"
"2307","CHEMBL3989558|METHYSERGIDE MALEATE",-10.510306,-0.3550272,7.7441569762697e-26,5.93799622694535e-25,24.2263600826944,"SAMac2"
"2308","CHEMBL832|SULFINPYRAZONE",-10.55839,-0.35481542,4.64562894742398e-26,3.59595202702501e-25,24.4441861107478,"SAMac2"
"2344","CHEMBL408513|BELINOSTAT",-11.954203,-0.3506223,6.1722909551776e-33,8.11689444965829e-32,31.0906101014678,"SAMac2"
"2345","CHEMBL3545368|PANOBINOSTAT LACTATE",-11.954203,-0.3506223,6.1722909551776e-33,8.11689444965829e-32,31.0906101014678,"SAMac2"
"2277","CHEMBL1201607|NATALIZUMAB",-9.455027,-0.34956446,3.22940298188799e-21,2.02023521577955e-20,19.6945980627474,"SAMac2"
"2311","CHEMBL1201564|INTERFERON GAMMA-1B",-10.74027,-0.34950915,6.58518479872077e-27,5.28110230087574e-26,25.2772754196587,"SAMac2"
"2382","CHEMBL1256958|EPINEPHRINE BITARTRATE",-14.469928,-0.3469659,1.87668124259374e-47,4.21134157741678e-46,45.3755795319896,"SAMac2"
"2343","CHEMBL343448|ROMIDEPSIN",-11.915787,-0.34360614,9.79372567879648e-33,1.26748428626117e-31,30.8970574161622,"SAMac2"
"2075","CHEMBL452231|TENIPOSIDE",-3.6874766,-0.3428047,0.000226488979194252,0.000688188873427504,3.16229235329036,"SAMac2"
"2076","CHEMBL1738|DEXRAZOXANE",-3.6874766,-0.3428047,0.000226488979194252,0.000688188873427504,3.16229235329036,"SAMac2"
"2321","CHEMBL4297573|TAGRAXOFUSP",-11.117142,-0.33783522,1.03535634364063e-28,9.04457720194634e-28,27.0436117298714,"SAMac2"
"2280","CHEMBL771|CYCLOSERINE",-9.593346,-0.3367529,8.52737698176653e-22,5.43176148369816e-21,20.2650593087916,"SAMac2"
"2284","CHEMBL977|HYDROCORTISONE HEMISUCCINATE",-9.634344,-0.3342222,5.72565543700668e-22,3.69523831106025e-21,20.4323575481106,"SAMac2"
"2384","CHEMBL1517|OXYTETRACYCLINE",-14.627815,-0.33415297,1.86687093426125e-48,4.30789274075755e-47,46.3657351184374,"SAMac2"
"2283","CHEMBL1200474|DEMECLOCYCLINE HYDROCHLORIDE",-9.618106,-0.3340997,6.70544938512239e-22,4.31619189368667e-21,20.3648992552503,"SAMac2"
"2147","CHEMBL3989931|ENASIDENIB MESYLATE",-5.0391665,-0.3339369,4.67563419310153e-07,1.76490759819851e-06,5.75327802718436,"SAMac2"
"2290","CHEMBL515|CHLORAMBUCIL",-9.8793125,-0.33297133,5.11828222233684e-23,3.49701628933964e-22,21.4563023447128,"SAMac2"
"2162","CHEMBL464982|GAMOLENIC ACID",-5.7810607,-0.32853866,7.42311355102019e-09,2.93801549284715e-08,7.53194591840271,"SAMac2"
"2317","CHEMBL1567|SUNITINIB MALATE",-10.815219,-0.32798728,2.91595655099714e-27,2.3854280012505e-26,25.622433687104,"SAMac2"
"2271","CHEMBL1501|FLUOCINONIDE",-9.215795,-0.32756254,3.08982701739136e-20,1.87536399120081e-19,18.7269144271213,"SAMac2"
"2272","CHEMBL989|FLUOCINOLONE ACETONIDE",-9.215795,-0.32756254,3.08982701739136e-20,1.87536399120081e-19,18.7269144271213,"SAMac2"
"2273","CHEMBL1530428|DEXAMETHASONE ACETATE",-9.215795,-0.32756254,3.08982701739136e-20,1.87536399120081e-19,18.7269144271213,"SAMac2"
"2274","CHEMBL1201012|FLURANDRENOLIDE",-9.215795,-0.32756254,3.08982701739136e-20,1.87536399120081e-19,18.7269144271213,"SAMac2"
"2177","CHEMBL1201129|DECITABINE",-6.1670957,-0.32519114,6.955573317359e-10,2.86902737508602e-09,8.54226530787388,"SAMac2"
"2371","CHEMBL189963|PALBOCICLIB",-13.103077,-0.32375416,3.16173079728147e-39,5.64495878113174e-38,37.248339224898,"SAMac2"
"2200","CHEMBL53|APOMORPHINE",-6.896158,-0.32058325,5.34276516344561e-12,2.39348051095018e-11,10.6209701044349,"SAMac2"
"2059","CHEMBL760|ANAGRELIDE",-3.5365005,-0.31859204,0.000405465880797568,0.00120360381605686,2.91951644398795,"SAMac2"
"2060","CHEMBL1200759|ANAGRELIDE HYDROCHLORIDE",-3.5365005,-0.31859204,0.000405465880797568,0.00120360381605686,2.91951644398795,"SAMac2"
"2197","CHEMBL284348|DALFAMPRIDINE",-6.5818405,-0.31708288,4.64659335100276e-11,2.03319630349781e-10,9.6918206885483,"SAMac2"
"2065","CHEMBL2105729|DABRAFENIB MESYLATE",-3.616361,-0.31459785,0.000298773637341014,0.000895588623696225,3.04789143172692,"SAMac2"
"2066","CHEMBL3301612|ENCORAFENIB",-3.616361,-0.31459785,0.000298773637341014,0.000895588623696225,3.04789143172692,"SAMac2"
"2067","CHEMBL2028663|DABRAFENIB",-3.616361,-0.31459785,0.000298773637341014,0.000895588623696225,3.04789143172692,"SAMac2"
"2405","CHEMBL1983268|ENTRECTINIB",-17.556675,-0.3117773,5.28845478666373e-69,1.93068065793724e-67,66.7142895542708,"SAMac2"
"2257","CHEMBL1200589|CEFOTIAM HYDROCHLORIDE",-8.427564,-0.3076305,3.52935808146688e-17,1.94432654668198e-16,15.7112307941873,"SAMac2"
"2093","CHEMBL3137318|TALAZOPARIB TOSYLATE",-4.043714,-0.30219316,5.26110517813775e-05,0.000165833289506765,3.78032828441363,"SAMac2"
"2094","CHEMBL3137320|TALAZOPARIB",-4.043714,-0.30219316,5.26110517813775e-05,0.000165833289506765,3.78032828441363,"SAMac2"
"2095","CHEMBL1094636|NIRAPARIB",-4.043714,-0.30219316,5.26110517813775e-05,0.000165833289506765,3.78032828441363,"SAMac2"
"2096","CHEMBL3989922|NIRAPARIB TOSYLATE",-4.043714,-0.30219316,5.26110517813775e-05,0.000165833289506765,3.78032828441363,"SAMac2"
"2104","CHEMBL841|LOPERAMIDE",-4.263302,-0.3016238,2.01428269416424e-05,6.50850128127572e-05,4.18651900531908,"SAMac2"
"2150","CHEMBL53292|ISOXICAM",-5.2021394,-0.29620743,1.97007514083781e-07,7.49425162440012e-07,6.12527172927613,"SAMac2"
"2151","CHEMBL1071|OXAPROZIN",-5.2021394,-0.29620743,1.97007514083781e-07,7.49425162440012e-07,6.12527172927613,"SAMac2"
"2250","CHEMBL19215|METERGOLINE",-7.9621344,-0.2918994,1.69096953338662e-15,8.99154669274709e-15,14.0461655961034,"SAMac2"
"2195","CHEMBL65375|TIPIRACIL HYDROCHLORIDE",-6.480928,-0.2918219,9.11602428032261e-11,3.9605320407938e-10,9.40224646890776,"SAMac2"
"2109","CHEMBL3833368|RUCAPARIB CAMSYLATE",-4.3259826,-0.290684,1.51853311457465e-05,4.93927127426808e-05,4.30633712089608,"SAMac2"
"2110","CHEMBL521686|OLAPARIB",-4.3259826,-0.290684,1.51853311457465e-05,4.93927127426808e-05,4.30633712089608,"SAMac2"
"2357","CHEMBL59|DOPAMINE",-12.492068,-0.28726324,8.2481277578238e-36,1.23017807900226e-34,33.9100320160972,"SAMac2"
"2196","CHEMBL3545262|SACITUZUMAB GOVITECAN",-6.518412,-0.28576246,7.10554733162885e-11,3.09255672120359e-10,9.50968232614352,"SAMac2"
"2276","CHEMBL942|BISACODYL",-9.334906,-0.28349414,1.01081321830976e-20,6.24355841410521e-20,19.204567820712,"SAMac2"
"2383","CHEMBL939|GEFITINIB",-14.478149,-0.27716738,1.66521123957737e-47,3.77139508519097e-46,45.4234979692304,"SAMac2"
"2287","CHEMBL2146123|METHACYCLINE HYDROCHLORIDE",-9.680166,-0.27053604,3.66121842651892e-22,2.3944760083597e-21,20.6207895100472,"SAMac2"
"2358","CHEMBL24828|VANDETANIB",-12.583343,-0.26951426,2.60757188151174e-36,3.98632551386107e-35,34.399427240733,"SAMac2"
"2054","CHEMBL1229517|VEMURAFENIB",-3.4676464,-0.26880807,0.000525037733546948,0.00154727987500703,2.81043112316063,"SAMac2"
"2188","CHEMBL1692|IMIPRAMINE HYDROCHLORIDE",-6.430622,-0.26810637,1.27082903390501e-10,5.45341722268709e-10,9.26333127462582,"SAMac2"
"2266","CHEMBL18|ETHOXZOLAMIDE",-9.093848,-0.26761925,9.55940538359026e-20,5.67531688550043e-19,18.2460098843054,"SAMac2"
"2242","CHEMBL474579|CEFOTETAN",-7.773111,-0.2650276,7.65817471874392e-15,3.9770478475685e-14,13.4004391840178,"SAMac2"
"2373","CHEMBL679|EPINEPHRINE",-13.206582,-0.2631056,8.03931194930426e-40,1.47850804721791e-38,37.8301763073551,"SAMac2"
"2202","CHEMBL4594251|NETARSUDIL DIMESYLATE",-7.061509,-0.26057106,1.64704124235822e-12,7.50216550988493e-12,11.1248133588421,"SAMac2"
"2203","CHEMBL4802130|BELUMOSUDIL MESYLATE",-7.061509,-0.26057106,1.64704124235822e-12,7.50216550988493e-12,11.1248133588421,"SAMac2"
"2341","CHEMBL1503|OMEPRAZOLE",-11.907304,-0.25674632,1.08426789095592e-32,1.38131211524906e-31,30.8597081790498,"SAMac2"
"2239","CHEMBL1329455|MOLSIDOMINE",-7.4773993,-0.2561555,7.58077555125518e-14,3.78419938742248e-13,12.4220259889256,"SAMac2"
"2113","CHEMBL1120|BISMUTH SUBSALICYLATE",-4.390605,-0.25132084,1.1303572156532e-05,3.70127677307595e-05,4.43164843813501,"SAMac2"
"2281","CHEMBL1072|BUMETANIDE",-9.606507,-0.2501598,7.50516777966215e-22,4.79311759505317e-21,20.3193819158327,"SAMac2"
"2309","CHEMBL178|DAUNORUBICIN",-10.585488,-0.24586962,3.47960285966662e-26,2.71054413845368e-25,24.566943516282,"SAMac2"
"2156","CHEMBL2103830|FOSTAMATINIB",-5.397103,-0.24368985,6.77256018709958e-08,2.60876885317253e-07,6.58356439933551,"SAMac2"
"2157","CHEMBL3989516|FOSTAMATINIB DISODIUM",-5.397103,-0.24368985,6.77256018709958e-08,2.60876885317253e-07,6.58356439933551,"SAMac2"
"2148","CHEMBL1200806|NAPROXEN SODIUM",-5.0472903,-0.2418821,4.48119822149487e-07,1.69593607518222e-06,5.77059052160692,"SAMac2"
"2045","CHEMBL1599768|PYRANTEL PAMOATE",-2.984154,-0.23836064,0.00284363660709644,0.0081446547318008,2.0891273215767,"SAMac2"
"2351","CHEMBL1336|SORAFENIB",-12.079158,-0.23612626,1.36107262198422e-33,1.88089470812057e-32,31.7256355154343,"SAMac2"
"2052","CHEMBL1201569|BOTULINUM TOXIN TYPE B",-3.3465257,-0.23408243,0.000818310768658675,0.00239138367997505,2.62135073892899,"SAMac2"
"2245","CHEMBL1152|PREDNISOLONE ACETATE",-7.958611,-0.2338734,1.73981388973694e-15,9.15179521354099e-15,14.0384937064951,"SAMac2"
"2246","CHEMBL1200545|DIFLORASONE DIACETATE",-7.958611,-0.2338734,1.73981388973694e-15,9.15179521354099e-15,14.0384937064951,"SAMac2"
"2247","CHEMBL1504|TRIAMCINOLONE ACETONIDE",-7.958611,-0.2338734,1.73981388973694e-15,9.15179521354099e-15,14.0384937064951,"SAMac2"
"2248","CHEMBL650|METHYLPREDNISOLONE",-7.958611,-0.2338734,1.73981388973694e-15,9.15179521354099e-15,14.0384937064951,"SAMac2"
"2249","CHEMBL1200562|HYDROCORTISONE VALERATE",-7.958611,-0.2338734,1.73981388973694e-15,9.15179521354099e-15,14.0384937064951,"SAMac2"
"2261","CHEMBL1201154|PROCHLORPERAZINE EDISYLATE",-8.603979,-0.23196016,7.69989096784181e-18,4.39019424413545e-17,16.3575162639743,"SAMac2"
"2259","CHEMBL1201733|PAZOPANIB HYDROCHLORIDE",-8.502912,-0.23152421,1.84894431312767e-17,1.03018628471761e-16,15.9870842363532,"SAMac2"
"2204","CHEMBL1370561|AMINOPHYLLINE",-7.1221714,-0.23089716,1.06239994939116e-12,4.91234456750621e-12,11.3087111779992,"SAMac2"
"2178","CHEMBL1076347|TRICLOCARBAN",-6.1940293,-0.2303084,5.86452175512588e-10,2.43129156153185e-09,8.61416295725221,"SAMac2"
"2068","CHEMBL298734|LONAFARNIB",-3.6267269,-0.2285424,0.00028703653361645,0.00086358101011788,3.06369691623555,"SAMac2"
"2289","CHEMBL33864|LIPOIC ACID, ALPHA",-9.84177,-0.22822936,7.43904399870345e-23,5.06849627321132e-22,21.2951208684995,"SAMac2"
"2282","CHEMBL786|TAMOXIFEN CITRATE",-9.610545,-0.22297443,7.2166014067801e-22,4.62089189554558e-21,20.3352741915586,"SAMac2"
"2078","CHEMBL231884|DIOSMIN",-3.7519338,-0.22078766,0.000175475825745782,0.000535179388745862,3.27150062081255,"SAMac2"
"2240","CHEMBL110691|CHLORMADINONE ACETATE",-7.5943074,-0.21699116,3.09442486247311e-14,1.5510170519691e-13,12.8093834275021,"SAMac2"
"2137","CHEMBL54349|ALPIDEM",-4.7610035,-0.21563104,1.9263258938727e-06,7.12828008534437e-06,5.14701524427846,"SAMac2"
"2267","CHEMBL13828|OXATOMIDE",-9.102458,-0.21553113,8.83104373824146e-20,5.25565279409699e-19,18.2793733334385,"SAMac2"
"2251","CHEMBL1200495|HYDROCORTISONE SODIUM SUCCINATE",-8.0065,-0.21371278,1.18019052636778e-15,6.31673091355711e-15,14.1995076232238,"SAMac2"
"2198","CHEMBL1010|CEFOTAXIME SODIUM",-6.705514,-0.20838605,2.00698704373026e-11,8.86117384289569e-11,10.0525087431553,"SAMac2"
"2279","CHEMBL307145|PYROGALLOL",-9.486173,-0.20800768,2.39672428931946e-21,1.51092464218438e-20,19.8207571956872,"SAMac2"
"2167","CHEMBL521|IBUPROFEN",-5.933114,-0.20253468,2.97242126529029e-09,1.19189219916394e-08,7.92376302263721,"SAMac2"
"2089","CHEMBL1200681|MONTELUKAST SODIUM",-3.9458005,-0.20211905,7.95338137571805e-05,0.000247505990394483,3.60641428536159,"SAMac2"
"2086","CHEMBL434|ISOPROTERENOL",-3.8833232,-0.20193906,0.000103038428596485,0.000318222217609852,3.49726950209825,"SAMac2"
"2185","CHEMBL44657|ETOPOSIDE",-6.3242154,-0.2002736,2.54522255137233e-10,1.0808358265029e-09,8.96624026817307,"SAMac2"
"2205","CHEMBL608533|MIDOSTAURIN",-7.157297,-0.19943473,8.2283290345152e-13,3.81906884600079e-12,11.4180425125697,"SAMac2"
"2339","CHEMBL1421|DASATINIB",-11.766975,-0.19719808,5.77585837445406e-32,7.17144648929676e-31,30.1443932377826,"SAMac2"
"2256","CHEMBL389621|HYDROCORTISONE",-8.374928,-0.19313772,5.52574439210887e-17,3.03048672266778e-16,15.5184876144043,"SAMac2"
"2244","CHEMBL998|LORATADINE",-7.8949203,-0.18936512,2.90500472916726e-15,1.51506216791964e-14,13.8195695462835,"SAMac2"
"2253","CHEMBL38|TRETINOIN",-8.11214,-0.18914856,4.97360684966513e-16,2.67372359434745e-15,14.5728834914848,"SAMac2"
"2087","CHEMBL3989514|IRINOTECAN HYDROCHLORIDE",-3.887885,-0.184691,0.000101121482730791,0.000312696772135923,3.50487660181045,"SAMac2"
"2359","CHEMBL359744|DOXORUBICIN HYDROCHLORIDE",-12.621012,-0.18337248,1.61729967928617e-36,2.53584295867562e-35,34.5958776452274,"SAMac2"
"2255","CHEMBL1554|DACTINOMYCIN",-8.298018,-0.17992698,1.05862245840979e-16,5.77988958319271e-16,15.2380804580965,"SAMac2"
"2058","CHEMBL622|ETODOLAC",-3.5240476,-0.17914775,0.000425007788233686,0.00125855817193656,2.90012670608528,"SAMac2"
"2193","CHEMBL2005186|BELUMOSUDIL",-6.462108,-0.17714463,1.0325433788156e-10,4.47009045058931e-10,9.3496836889946,"SAMac2"
"2048","CHEMBL119|TRIMETREXATE",-3.239207,-0.17691956,0.0011986254036874,0.00347786208472049,2.45868764402176,"SAMac2"
"2138","CHEMBL1109|SULFAPHENAZOLE",-4.786317,-0.17344277,1.69869891682831e-06,6.29548113721522e-06,5.20097107298223,"SAMac2"
"2130","CHEMBL219916|DOMPERIDONE",-4.5988364,-0.17304383,4.2485696958868e-06,1.52823551119693e-05,4.8158097129516,"SAMac2"
"2243","CHEMBL853|ZALCITABINE",-7.87512,-0.16917972,3.40415157554076e-15,1.77160739441972e-14,13.7516325157044,"SAMac2"
"2143","CHEMBL1042|CHOLECALCIFEROL",-4.9333425,-0.16548245,8.08342063018586e-07,3.03252252475991e-06,5.51819596462706,"SAMac2"
"2140","CHEMBL617|CEPHALOTHIN",-4.8729715,-0.16493629,1.09932078787197e-06,4.10524984295396e-06,5.38666040684798,"SAMac2"
"2159","CHEMBL506247|TANNIC ACID",-5.5174274,-0.16280508,3.43997959735363e-08,1.33346911174754e-07,6.87501703978135,"SAMac2"
"2164","CHEMBL1200339|PHENYLEPHRINE HYDROCHLORIDE",-5.787748,-0.16279669,7.13363133574738e-09,2.83260750766852e-08,7.54781359811023,"SAMac2"
"2238","CHEMBL537|HYDROQUINONE",-7.445263,-0.16105264,9.67514859193946e-14,4.81983980771567e-13,12.3169673957407,"SAMac2"
"2139","CHEMBL249856|ENOXIMONE",-4.8219376,-0.16066983,1.42170420275751e-06,5.29298094359949e-06,5.276299669603,"SAMac2"
"2176","CHEMBL1257015|PICOTAMIDE",-6.0925345,-0.1582483,1.11136949905117e-09,4.55345024234366e-09,8.34165940479883,"SAMac2"
"2199","CHEMBL803|CYTARABINE",-6.8012533,-0.15796953,1.03712741688323e-11,4.61238847581161e-11,10.3360741216297,"SAMac2"
